trait	loc	mut_effect	dom
0	8073	-0.0998045	0.5
1	8073	0.0453385	0.5
2	8073	-0.943712	0.5
3	8073	-0.185734	0.5
4	8073	1.008	0.5
0	8074	-0.603945	0.5
1	8074	-0.681412	0.5
2	8074	0.0444068	0.5
3	8074	-0.407069	0.5
4	8074	1.89015	0.5
0	8075	-0.244249	0.5
1	8075	0.0475052	0.5
2	8075	0.149935	0.5
3	8075	0.451547	0.5
4	8075	0.783825	0.5
0	8076	0.3179	0.5
1	8076	-0.947332	0.5
2	8076	-1.50763	0.5
3	8076	-0.96746	0.5
4	8076	0.418489	0.5
0	8077	-0.843606	0.5
1	8077	-1.37887	0.5
2	8077	0.674685	0.5
3	8077	1.07802	0.5
4	8077	0.4675	0.5
0	8078	1.14351	0.5
1	8078	-1.30142	0.5
2	8078	0.617146	0.5
3	8078	-0.254086	0.5
4	8078	0.34156	0.5
0	8079	0.921958	0.5
1	8079	1.58075	0.5
2	8079	-0.153893	0.5
3	8079	0.533463	0.5
4	8079	-0.16508	0.5
0	8080	-2.51015	0.5
1	8080	1.37416	0.5
2	8080	-0.193098	0.5
3	8080	-0.226286	0.5
4	8080	1.11061	0.5
0	8081	0.922592	0.5
1	8081	-0.936026	0.5
2	8081	-1.27932	0.5
3	8081	-0.199507	0.5
4	8081	0.870172	0.5
0	8082	-1.35254	0.5
1	8082	1.0335	0.5
2	8082	-0.423512	0.5
3	8082	-0.0206569	0.5
4	8082	-0.422344	0.5
0	8083	-1.82195	0.5
1	8083	-1.72369	0.5
2	8083	1.1199	0.5
3	8083	-1.46941	0.5
4	8083	-0.0671839	0.5
0	8084	0.13517	0.5
1	8084	-0.68052	0.5
2	8084	-0.0434978	0.5
3	8084	1.1236	0.5
4	8084	2.80051	0.5
0	8085	-1.08339	0.5
1	8085	-1.06377	0.5
2	8085	-1.87003	0.5
3	8085	-1.0282	0.5
4	8085	-0.966597	0.5
0	8086	0.999019	0.5
1	8086	-0.64481	0.5
2	8086	-0.536374	0.5
3	8086	-0.211167	0.5
4	8086	0.750009	0.5
0	8087	-0.844016	0.5
1	8087	-2.52768	0.5
2	8087	0.851331	0.5
3	8087	0.0891389	0.5
4	8087	-0.00435485	0.5
0	8088	-1.72466	0.5
1	8088	0.959169	0.5
2	8088	-0.174422	0.5
3	8088	-0.677143	0.5
4	8088	-0.000714145	0.5
0	8089	0.68492	0.5
1	8089	0.362642	0.5
2	8089	-0.485872	0.5
3	8089	0.970947	0.5
4	8089	0.203382	0.5
0	8090	-0.5425	0.5
1	8090	-0.860867	0.5
2	8090	0.921085	0.5
3	8090	0.189397	0.5
4	8090	-0.52938	0.5
0	8091	0.236093	0.5
1	8091	-0.254226	0.5
2	8091	0.404897	0.5
3	8091	-0.234064	0.5
4	8091	1.25946	0.5
0	8092	0.235014	0.5
1	8092	0.459674	0.5
2	8092	-0.131798	0.5
3	8092	-0.0835906	0.5
4	8092	1.80052	0.5
0	8093	-0.569103	0.5
1	8093	0.102002	0.5
2	8093	-0.0418247	0.5
3	8093	-0.44202	0.5
4	8093	-0.166201	0.5
0	8094	-0.19092	0.5
1	8094	-1.47814	0.5
2	8094	-0.0860592	0.5
3	8094	1.88021	0.5
4	8094	1.1705	0.5
0	8095	-0.828156	0.5
1	8095	-1.89226	0.5
2	8095	-0.760536	0.5
3	8095	1.68841	0.5
4	8095	1.5118	0.5
0	8096	-1.85918	0.5
1	8096	-1.89949	0.5
2	8096	-0.122642	0.5
3	8096	-0.814365	0.5
4	8096	0.0716861	0.5
0	8097	0.568101	0.5
1	8097	-0.454807	0.5
2	8097	0.88615	0.5
3	8097	2.04304	0.5
4	8097	-1.12016	0.5
0	8098	-1.94322	0.5
1	8098	1.02835	0.5
2	8098	1.04478	0.5
3	8098	-1.21817	0.5
4	8098	-1.39993	0.5
0	8099	-0.728128	0.5
1	8099	-0.336185	0.5
2	8099	-0.81907	0.5
3	8099	-0.725351	0.5
4	8099	-0.863119	0.5
0	8100	-1.57753	0.5
1	8100	-0.121315	0.5
2	8100	0.942838	0.5
3	8100	-1.66458	0.5
4	8100	1.54633	0.5
0	8101	0.0863672	0.5
1	8101	-0.249185	0.5
2	8101	-1.39553	0.5
3	8101	-0.507335	0.5
4	8101	-0.407692	0.5
0	8102	-0.417572	0.5
1	8102	1.2754	0.5
2	8102	0.587128	0.5
3	8102	-1.06687	0.5
4	8102	2.02227	0.5
0	8103	-0.00797231	0.5
1	8103	-0.650607	0.5
2	8103	0.23227	0.5
3	8103	0.0235734	0.5
4	8103	0.257054	0.5
0	8104	-0.00393537	0.5
1	8104	0.132587	0.5
2	8104	0.178098	0.5
3	8104	-0.032773	0.5
4	8104	1.03382	0.5
0	8105	-1.75411	0.5
1	8105	-0.111059	0.5
2	8105	-0.49177	0.5
3	8105	1.42771	0.5
4	8105	0.0534367	0.5
0	8106	-0.447016	0.5
1	8106	-0.496498	0.5
2	8106	-0.912891	0.5
3	8106	0.12354	0.5
4	8106	0.959111	0.5
0	8107	-0.245975	0.5
1	8107	-0.302898	0.5
2	8107	-0.881827	0.5
3	8107	0.0575252	0.5
4	8107	-1.53681	0.5
0	8108	2.28246	0.5
1	8108	-1.33709	0.5
2	8108	1.36898	0.5
3	8108	-0.476089	0.5
4	8108	-0.124131	0.5
0	8109	-0.936011	0.5
1	8109	-2.90387	0.5
2	8109	0.0576671	0.5
3	8109	0.959661	0.5
4	8109	-0.939754	0.5
0	8110	0.802831	0.5
1	8110	-0.355124	0.5
2	8110	0.168914	0.5
3	8110	-0.338305	0.5
4	8110	0.700233	0.5
0	8111	-0.385944	0.5
1	8111	-1.5934	0.5
2	8111	-2.22674	0.5
3	8111	1.67616	0.5
4	8111	-0.422824	0.5
0	8112	-0.6095	0.5
1	8112	0.936586	0.5
2	8112	-1.15432	0.5
3	8112	0.77355	0.5
4	8112	-0.0662298	0.5
0	8113	-0.591372	0.5
1	8113	2.35311	0.5
2	8113	-0.449381	0.5
3	8113	-0.201497	0.5
4	8113	0.774988	0.5
0	8114	-0.585594	0.5
1	8114	1.3092	0.5
2	8114	1.04353	0.5
3	8114	2.78955	0.5
4	8114	0.818787	0.5
0	8115	3.59342	0.5
1	8115	-1.53717	0.5
2	8115	-2.09178	0.5
3	8115	1.99372	0.5
4	8115	-0.695921	0.5
0	8116	-0.264829	0.5
1	8116	-0.53057	0.5
2	8116	-0.0969575	0.5
3	8116	-0.0312568	0.5
4	8116	-1.46627	0.5
0	8117	0.515615	0.5
1	8117	0.0352774	0.5
2	8117	-0.0542043	0.5
3	8117	0.0136226	0.5
4	8117	-0.922921	0.5
0	8118	-0.13384	0.5
1	8118	0.304424	0.5
2	8118	1.51379	0.5
3	8118	-1.00977	0.5
4	8118	2.19909	0.5
0	8119	1.15148	0.5
1	8119	-0.79227	0.5
2	8119	1.12002	0.5
3	8119	0.78508	0.5
4	8119	-1.57205	0.5
0	8120	-0.501878	0.5
1	8120	-1.26635	0.5
2	8120	-0.302732	0.5
3	8120	0.746221	0.5
4	8120	-1.69709	0.5
0	8121	0.311988	0.5
1	8121	-0.0279895	0.5
2	8121	-0.381123	0.5
3	8121	-0.704229	0.5
4	8121	0.109345	0.5
0	8122	0.464193	0.5
1	8122	1.08109	0.5
2	8122	0.0154257	0.5
3	8122	0.366448	0.5
4	8122	1.46747	0.5
0	8123	-0.396024	0.5
1	8123	0.830996	0.5
2	8123	-0.416493	0.5
3	8123	1.34143	0.5
4	8123	1.44576	0.5
0	8124	-0.149224	0.5
1	8124	0.375946	0.5
2	8124	0.674374	0.5
3	8124	-1.3709	0.5
4	8124	0.200804	0.5
0	8125	-0.713288	0.5
1	8125	1.44081	0.5
2	8125	0.0657051	0.5
3	8125	-0.124424	0.5
4	8125	0.388554	0.5
0	8126	1.80249	0.5
1	8126	-1.5109	0.5
2	8126	0.247047	0.5
3	8126	-1.09547	0.5
4	8126	-0.292568	0.5
0	8127	1.45002	0.5
1	8127	-0.461576	0.5
2	8127	0.39463	0.5
3	8127	-1.2111	0.5
4	8127	-0.710664	0.5
0	8128	-2.04034	0.5
1	8128	-0.379441	0.5
2	8128	-0.181041	0.5
3	8128	-0.0961467	0.5
4	8128	-0.119441	0.5
0	8129	-0.39019	0.5
1	8129	0.650833	0.5
2	8129	-1.28811	0.5
3	8129	-0.0667596	0.5
4	8129	-1.29372	0.5
0	8130	1.34365	0.5
1	8130	1.08872	0.5
2	8130	0.647288	0.5
3	8130	-0.188483	0.5
4	8130	0.545058	0.5
0	8131	1.32496	0.5
1	8131	-1.51298	0.5
2	8131	-0.815848	0.5
3	8131	1.35898	0.5
4	8131	1.52932	0.5
0	8132	-1.5038	0.5
1	8132	0.261371	0.5
2	8132	-0.801616	0.5
3	8132	-1.14241	0.5
4	8132	0.150169	0.5
0	8133	0.163654	0.5
1	8133	1.62518	0.5
2	8133	0.460022	0.5
3	8133	0.457693	0.5
4	8133	0.475487	0.5
0	8134	1.49004	0.5
1	8134	-0.0706283	0.5
2	8134	1.01574	0.5
3	8134	-0.497236	0.5
4	8134	-0.512073	0.5
0	8135	-1.28693	0.5
1	8135	-2.48944	0.5
2	8135	1.65578	0.5
3	8135	-0.956223	0.5
4	8135	0.56528	0.5
0	8136	-1.18872	0.5
1	8136	1.4681	0.5
2	8136	-0.302024	0.5
3	8136	0.212219	0.5
4	8136	-2.11862	0.5
0	8137	0.930783	0.5
1	8137	0.755948	0.5
2	8137	-1.66787	0.5
3	8137	-1.30315	0.5
4	8137	0.675136	0.5
0	8138	1.01968	0.5
1	8138	-0.717813	0.5
2	8138	0.837659	0.5
3	8138	0.355956	0.5
4	8138	1.21596	0.5
0	8139	-1.16718	0.5
1	8139	-0.164482	0.5
2	8139	-0.660466	0.5
3	8139	-0.992678	0.5
4	8139	0.404997	0.5
0	8140	-0.112892	0.5
1	8140	-0.360322	0.5
2	8140	-1.15407	0.5
3	8140	0.396561	0.5
4	8140	2.4782	0.5
0	8141	-0.467442	0.5
1	8141	-0.960687	0.5
2	8141	-1.75475	0.5
3	8141	-0.101991	0.5
4	8141	-0.213421	0.5
0	8142	-1.26149	0.5
1	8142	1.46749	0.5
2	8142	-1.13387	0.5
3	8142	-1.36973	0.5
4	8142	-1.38038	0.5
0	8143	0.411119	0.5
1	8143	1.72994	0.5
2	8143	0.207289	0.5
3	8143	-1.06001	0.5
4	8143	0.857595	0.5
0	8144	2.26613	0.5
1	8144	1.44831	0.5
2	8144	-1.58783	0.5
3	8144	-0.635785	0.5
4	8144	1.27038	0.5
0	8145	0.970478	0.5
1	8145	-1.16198	0.5
2	8145	0.701778	0.5
3	8145	2.17699	0.5
4	8145	-1.39182	0.5
0	8146	1.71398	0.5
1	8146	0.118161	0.5
2	8146	-0.221449	0.5
3	8146	0.455406	0.5
4	8146	-0.723032	0.5
0	8147	-0.537773	0.5
1	8147	-0.819651	0.5
2	8147	0.906527	0.5
3	8147	1.21726	0.5
4	8147	-0.801554	0.5
0	8148	0.859032	0.5
1	8148	-0.21052	0.5
2	8148	-0.461467	0.5
3	8148	-1.45814	0.5
4	8148	0.259859	0.5
0	8149	0.594809	0.5
1	8149	0.955618	0.5
2	8149	-0.0380585	0.5
3	8149	0.915269	0.5
4	8149	-0.798257	0.5
0	8150	1.03569	0.5
1	8150	-0.0190467	0.5
2	8150	0.363761	0.5
3	8150	-0.314748	0.5
4	8150	-0.361264	0.5
0	8151	1.41459	0.5
1	8151	-2.0939	0.5
2	8151	-0.259971	0.5
3	8151	0.510667	0.5
4	8151	1.31476	0.5
0	8152	-0.320955	0.5
1	8152	-0.0327992	0.5
2	8152	-0.685449	0.5
3	8152	1.46093	0.5
4	8152	-0.876854	0.5
0	8153	0.289999	0.5
1	8153	0.253874	0.5
2	8153	-0.0538153	0.5
3	8153	0.145734	0.5
4	8153	-0.541057	0.5
0	8154	0.801546	0.5
1	8154	0.0687516	0.5
2	8154	0.858819	0.5
3	8154	-0.380036	0.5
4	8154	2.28009	0.5
0	8155	1.81494	0.5
1	8155	-1.49366	0.5
2	8155	0.459793	0.5
3	8155	0.424996	0.5
4	8155	0.294984	0.5
0	8156	-1.49399	0.5
1	8156	-2.49245	0.5
2	8156	-2.86768	0.5
3	8156	0.970301	0.5
4	8156	-0.123224	0.5
0	8157	0.397182	0.5
1	8157	-0.637636	0.5
2	8157	0.801299	0.5
3	8157	0.293631	0.5
4	8157	0.05913	0.5
0	8158	-0.0360514	0.5
1	8158	1.15585	0.5
2	8158	-1.98978	0.5
3	8158	1.62732	0.5
4	8158	0.892796	0.5
0	8159	0.33398	0.5
1	8159	-0.509297	0.5
2	8159	-1.45272	0.5
3	8159	-1.08593	0.5
4	8159	1.15679	0.5
0	8160	0.585715	0.5
1	8160	0.153786	0.5
2	8160	0.187058	0.5
3	8160	-0.252873	0.5
4	8160	-0.417125	0.5
0	8161	-0.714933	0.5
1	8161	0.00524204	0.5
2	8161	-1.68965	0.5
3	8161	-0.395363	0.5
4	8161	1.87774	0.5
0	8162	-0.991193	0.5
1	8162	1.12638	0.5
2	8162	-0.563214	0.5
3	8162	0.190669	0.5
4	8162	0.235735	0.5
0	8163	0.148125	0.5
1	8163	-0.756334	0.5
2	8163	0.0988291	0.5
3	8163	-0.370296	0.5
4	8163	0.163168	0.5
0	8164	-0.803272	0.5
1	8164	2.07465	0.5
2	8164	0.434236	0.5
3	8164	-1.00245	0.5
4	8164	-1.64441	0.5
0	8165	0.185685	0.5
1	8165	-0.17955	0.5
2	8165	-1.03234	0.5
3	8165	1.03145	0.5
4	8165	0.259478	0.5
0	8166	0.408519	0.5
1	8166	0.16536	0.5
2	8166	-0.234684	0.5
3	8166	0.466182	0.5
4	8166	-1.05411	0.5
0	8167	0.731905	0.5
1	8167	-1.46425	0.5
2	8167	-0.369678	0.5
3	8167	2.27974	0.5
4	8167	0.00885759	0.5
0	8168	0.628991	0.5
1	8168	-0.415106	0.5
2	8168	0.354487	0.5
3	8168	-0.02864	0.5
4	8168	0.132861	0.5
0	8169	-1.40412	0.5
1	8169	-0.255696	0.5
2	8169	-0.17473	0.5
3	8169	1.55065	0.5
4	8169	1.71435	0.5
0	8170	0.803059	0.5
1	8170	0.983429	0.5
2	8170	0.367134	0.5
3	8170	0.600352	0.5
4	8170	-1.45407	0.5
0	8171	-1.97433	0.5
1	8171	1.12934	0.5
2	8171	-1.36697	0.5
3	8171	1.17036	0.5
4	8171	-0.391035	0.5
0	8172	-0.991002	0.5
1	8172	-0.499481	0.5
2	8172	-1.2997	0.5
3	8172	0.116315	0.5
4	8172	0.60442	0.5
0	8173	-1.0511	0.5
1	8173	-0.372667	0.5
2	8173	-0.518586	0.5
3	8173	0.0895027	0.5
4	8173	-0.538354	0.5
0	8174	-1.2489	0.5
1	8174	0.498005	0.5
2	8174	0.368666	0.5
3	8174	0.516865	0.5
4	8174	0.6576	0.5
0	8175	0.568654	0.5
1	8175	1.29892	0.5
2	8175	0.22151	0.5
3	8175	-0.755379	0.5
4	8175	-1.19766	0.5
0	8176	0.452255	0.5
1	8176	0.356055	0.5
2	8176	0.0154218	0.5
3	8176	-0.349629	0.5
4	8176	-0.65303	0.5
0	8177	-1.61916	0.5
1	8177	0.682708	0.5
2	8177	-0.321629	0.5
3	8177	1.85911	0.5
4	8177	-0.0386007	0.5
0	8178	2.31902	0.5
1	8178	0.74237	0.5
2	8178	-0.762812	0.5
3	8178	-0.9184	0.5
4	8178	-0.229789	0.5
0	8179	-0.451091	0.5
1	8179	-0.394374	0.5
2	8179	-1.48101	0.5
3	8179	-1.49772	0.5
4	8179	-0.704173	0.5
0	8180	1.34121	0.5
1	8180	-0.293991	0.5
2	8180	-0.0113613	0.5
3	8180	-0.896591	0.5
4	8180	0.181855	0.5
0	8181	0.0289202	0.5
1	8181	0.284034	0.5
2	8181	-0.527457	0.5
3	8181	0.325956	0.5
4	8181	-1.3987	0.5
0	8182	1.15808	0.5
1	8182	2.31131	0.5
2	8182	-0.485138	0.5
3	8182	0.508795	0.5
4	8182	0.332587	0.5
0	8183	-0.63107	0.5
1	8183	2.94923	0.5
2	8183	-0.201006	0.5
3	8183	-1.15553	0.5
4	8183	0.66349	0.5
0	8184	0.20623	0.5
1	8184	0.394426	0.5
2	8184	-0.644293	0.5
3	8184	0.0402948	0.5
4	8184	0.647653	0.5
0	8185	0.11058	0.5
1	8185	-0.663527	0.5
2	8185	0.70519	0.5
3	8185	1.09861	0.5
4	8185	1.04871	0.5
0	8186	0.306056	0.5
1	8186	1.40553	0.5
2	8186	2.01068	0.5
3	8186	0.707223	0.5
4	8186	0.959873	0.5
0	8187	1.78387	0.5
1	8187	-0.821286	0.5
2	8187	-0.353943	0.5
3	8187	2.0557	0.5
4	8187	-1.20826	0.5
0	8188	0.484095	0.5
1	8188	0.148224	0.5
2	8188	-1.56903	0.5
3	8188	-0.945726	0.5
4	8188	-0.0490053	0.5
0	8189	-0.941845	0.5
1	8189	0.595744	0.5
2	8189	-0.103098	0.5
3	8189	0.504434	0.5
4	8189	1.73885	0.5
0	8190	-0.431294	0.5
1	8190	0.328483	0.5
2	8190	0.751759	0.5
3	8190	-1.32777	0.5
4	8190	-1.33259	0.5
0	8191	-1.22265	0.5
1	8191	0.300727	0.5
2	8191	-0.960794	0.5
3	8191	0.381292	0.5
4	8191	1.12179	0.5
0	8192	-1.6769	0.5
1	8192	0.596199	0.5
2	8192	0.893076	0.5
3	8192	0.359108	0.5
4	8192	-0.90725	0.5
0	8193	0.830811	0.5
1	8193	0.833788	0.5
2	8193	0.632789	0.5
3	8193	-0.920705	0.5
4	8193	-0.356028	0.5
0	8194	0.373597	0.5
1	8194	-0.627912	0.5
2	8194	-1.21205	0.5
3	8194	-0.634429	0.5
4	8194	2.59254	0.5
0	8195	0.286288	0.5
1	8195	-0.559481	0.5
2	8195	0.105521	0.5
3	8195	1.14694	0.5
4	8195	-1.00402	0.5
0	8196	-0.704184	0.5
1	8196	-1.51577	0.5
2	8196	-0.598744	0.5
3	8196	0.8589	0.5
4	8196	-0.477846	0.5
0	8197	0.536785	0.5
1	8197	-0.0405896	0.5
2	8197	-0.723798	0.5
3	8197	-0.0305073	0.5
4	8197	0.670717	0.5
0	8198	-0.129753	0.5
1	8198	-0.133571	0.5
2	8198	0.131712	0.5
3	8198	0.433204	0.5
4	8198	1.01262	0.5
0	8199	0.445648	0.5
1	8199	-1.01115	0.5
2	8199	0.0732985	0.5
3	8199	-1.28432	0.5
4	8199	-0.515545	0.5
0	8200	-0.172355	0.5
1	8200	-0.869135	0.5
2	8200	0.635079	0.5
3	8200	-1.30275	0.5
4	8200	0.0696239	0.5
0	8201	0.252474	0.5
1	8201	0.889654	0.5
2	8201	-0.963358	0.5
3	8201	0.0679543	0.5
4	8201	-0.0632374	0.5
0	8202	-0.0105765	0.5
1	8202	1.41668	0.5
2	8202	-0.284795	0.5
3	8202	0.847438	0.5
4	8202	0.416134	0.5
0	8203	-0.49272	0.5
1	8203	-0.895874	0.5
2	8203	0.447649	0.5
3	8203	-0.936582	0.5
4	8203	0.314006	0.5
0	8204	-0.107073	0.5
1	8204	0.274891	0.5
2	8204	-0.274429	0.5
3	8204	1.28132	0.5
4	8204	-0.109793	0.5
0	8205	-1.64309	0.5
1	8205	0.710944	0.5
2	8205	1.66549	0.5
3	8205	0.614424	0.5
4	8205	0.670635	0.5
0	8206	-0.827343	0.5
1	8206	-0.990035	0.5
2	8206	-0.870143	0.5
3	8206	-0.980607	0.5
4	8206	0.14305	0.5
0	8207	0.23384	0.5
1	8207	-1.16947	0.5
2	8207	-0.775694	0.5
3	8207	0.393062	0.5
4	8207	0.654324	0.5
0	8208	-0.26771	0.5
1	8208	0.858985	0.5
2	8208	-1.44723	0.5
3	8208	-0.633372	0.5
4	8208	-0.938298	0.5
0	8209	0.908203	0.5
1	8209	-0.487348	0.5
2	8209	-2.10751	0.5
3	8209	1.13392	0.5
4	8209	1.501	0.5
0	8210	-0.136776	0.5
1	8210	0.25793	0.5
2	8210	-0.628968	0.5
3	8210	0.121839	0.5
4	8210	0.598664	0.5
0	8211	-0.56048	0.5
1	8211	-1.13335	0.5
2	8211	-2.21981	0.5
3	8211	-0.423603	0.5
4	8211	0.171332	0.5
0	8212	-0.290758	0.5
1	8212	1.84942	0.5
2	8212	1.5267	0.5
3	8212	1.48841	0.5
4	8212	-1.51307	0.5
0	8213	-0.755141	0.5
1	8213	0.0667987	0.5
2	8213	0.0891166	0.5
3	8213	0.0136323	0.5
4	8213	-0.302668	0.5
0	8214	-0.683928	0.5
1	8214	-0.875359	0.5
2	8214	-0.0399973	0.5
3	8214	-0.0681525	0.5
4	8214	-0.325651	0.5
0	8215	0.460008	0.5
1	8215	-1.63519	0.5
2	8215	-0.701896	0.5
3	8215	0.734417	0.5
4	8215	0.220953	0.5
0	8216	-0.516965	0.5
1	8216	-1.37754	0.5
2	8216	-1.51504	0.5
3	8216	-1.11887	0.5
4	8216	0.240883	0.5
0	8217	0.183574	0.5
1	8217	-0.290732	0.5
2	8217	0.247774	0.5
3	8217	0.657495	0.5
4	8217	0.219647	0.5
0	8218	1.11417	0.5
1	8218	1.37097	0.5
2	8218	-0.0907029	0.5
3	8218	-0.463355	0.5
4	8218	0.61523	0.5
0	8219	-0.763089	0.5
1	8219	0.0765765	0.5
2	8219	1.09896	0.5
3	8219	0.159876	0.5
4	8219	1.95979	0.5
0	8220	-0.327241	0.5
1	8220	0.213783	0.5
2	8220	-0.944201	0.5
3	8220	1.55999	0.5
4	8220	0.0329449	0.5
0	8221	-0.708858	0.5
1	8221	-0.290381	0.5
2	8221	0.106609	0.5
3	8221	-1.04699	0.5
4	8221	-0.00309854	0.5
0	8222	-0.536252	0.5
1	8222	-0.281717	0.5
2	8222	0.79152	0.5
3	8222	-1.07089	0.5
4	8222	1.88941	0.5
0	8223	-0.336116	0.5
1	8223	1.20666	0.5
2	8223	0.601572	0.5
3	8223	0.350634	0.5
4	8223	1.00342	0.5
0	8224	0.192182	0.5
1	8224	0.286508	0.5
2	8224	-0.21047	0.5
3	8224	-0.440303	0.5
4	8224	1.16368	0.5
0	8225	-0.0117864	0.5
1	8225	-1.24145	0.5
2	8225	-1.34598	0.5
3	8225	-0.343738	0.5
4	8225	0.677597	0.5
0	8226	1.20687	0.5
1	8226	-0.525755	0.5
2	8226	-0.347712	0.5
3	8226	0.557245	0.5
4	8226	0.366057	0.5
0	8227	0.535398	0.5
1	8227	-1.0195	0.5
2	8227	0.965769	0.5
3	8227	0.710711	0.5
4	8227	-0.298497	0.5
0	8228	0.269962	0.5
1	8228	0.394284	0.5
2	8228	-0.730045	0.5
3	8228	1.78121	0.5
4	8228	0.332577	0.5
0	8229	1.81197	0.5
1	8229	0.396343	0.5
2	8229	0.456984	0.5
3	8229	1.00795	0.5
4	8229	0.0587566	0.5
0	8230	1.49647	0.5
1	8230	0.948417	0.5
2	8230	-0.23558	0.5
3	8230	-0.660047	0.5
4	8230	0.724812	0.5
0	8231	0.16347	0.5
1	8231	-1.99817	0.5
2	8231	2.46826	0.5
3	8231	-0.366995	0.5
4	8231	1.18698	0.5
0	8232	-0.339072	0.5
1	8232	1.07943	0.5
2	8232	0.0708796	0.5
3	8232	-1.12302	0.5
4	8232	-0.880062	0.5
0	8233	-0.218216	0.5
1	8233	1.17409	0.5
2	8233	1.46057	0.5
3	8233	1.1805	0.5
4	8233	0.624547	0.5
0	8234	-1.2767	0.5
1	8234	-0.731184	0.5
2	8234	0.408851	0.5
3	8234	-0.654367	0.5
4	8234	-0.989794	0.5
0	8235	1.67393	0.5
1	8235	0.172779	0.5
2	8235	0.273177	0.5
3	8235	1.09552	0.5
4	8235	-1.45639	0.5
0	8236	-1.19189	0.5
1	8236	-1.3441	0.5
2	8236	-0.800475	0.5
3	8236	1.44736	0.5
4	8236	-1.52676	0.5
0	8237	1.57572	0.5
1	8237	0.225409	0.5
2	8237	-1.07894	0.5
3	8237	-0.391355	0.5
4	8237	0.537381	0.5
0	8238	0.519514	0.5
1	8238	2.36282	0.5
2	8238	-0.377317	0.5
3	8238	0.726661	0.5
4	8238	0.632196	0.5
0	8239	-0.709895	0.5
1	8239	0.243936	0.5
2	8239	0.839241	0.5
3	8239	0.137443	0.5
4	8239	1.06969	0.5
0	8240	2.19228	0.5
1	8240	0.299104	0.5
2	8240	-0.690232	0.5
3	8240	-1.00024	0.5
4	8240	0.0426992	0.5
0	8241	0.369814	0.5
1	8241	2.05213	0.5
2	8241	1.53166	0.5
3	8241	0.311665	0.5
4	8241	1.05586	0.5
0	8242	-0.0256699	0.5
1	8242	-0.974328	0.5
2	8242	-0.644711	0.5
3	8242	-0.117536	0.5
4	8242	0.887583	0.5
0	8243	-1.5665	0.5
1	8243	1.10519	0.5
2	8243	1.20675	0.5
3	8243	-0.709384	0.5
4	8243	-2.49964	0.5
0	8244	-0.09011	0.5
1	8244	0.607794	0.5
2	8244	-0.377192	0.5
3	8244	0.466244	0.5
4	8244	-0.060065	0.5
0	8245	0.342509	0.5
1	8245	-1.62997	0.5
2	8245	0.996017	0.5
3	8245	0.875767	0.5
4	8245	0.121418	0.5
0	8246	1.2211	0.5
1	8246	1.30041	0.5
2	8246	1.64155	0.5
3	8246	-0.545314	0.5
4	8246	-0.430241	0.5
0	8247	0.536638	0.5
1	8247	-0.286475	0.5
2	8247	1.502	0.5
3	8247	-0.615804	0.5
4	8247	0.848109	0.5
0	8248	0.0954181	0.5
1	8248	-0.396976	0.5
2	8248	0.635565	0.5
3	8248	-0.713095	0.5
4	8248	-0.37863	0.5
0	8249	-0.569499	0.5
1	8249	-0.214153	0.5
2	8249	-2.32021	0.5
3	8249	-0.783616	0.5
4	8249	1.42867	0.5
0	8250	-0.348778	0.5
1	8250	-0.776601	0.5
2	8250	0.461282	0.5
3	8250	-0.427406	0.5
4	8250	0.117473	0.5
0	8251	-1.5564	0.5
1	8251	0.614551	0.5
2	8251	0.849435	0.5
3	8251	0.356366	0.5
4	8251	-1.066	0.5
0	8252	-1.09285	0.5
1	8252	-1.50388	0.5
2	8252	-0.918428	0.5
3	8252	1.15202	0.5
4	8252	-0.831361	0.5
0	8253	-1.02447	0.5
1	8253	0.236388	0.5
2	8253	1.10532	0.5
3	8253	-1.40494	0.5
4	8253	-0.497503	0.5
0	8254	1.07051	0.5
1	8254	-0.697135	0.5
2	8254	-0.393271	0.5
3	8254	-1.1103	0.5
4	8254	1.43284	0.5
0	8255	2.00688	0.5
1	8255	0.326116	0.5
2	8255	0.560104	0.5
3	8255	0.559878	0.5
4	8255	1.50174	0.5
0	8256	-0.120047	0.5
1	8256	-0.179108	0.5
2	8256	-0.302369	0.5
3	8256	-0.808977	0.5
4	8256	-2.70267	0.5
0	8257	-1.70364	0.5
1	8257	-1.07514	0.5
2	8257	0.59027	0.5
3	8257	0.956747	0.5
4	8257	0.471671	0.5
0	8258	-0.296647	0.5
1	8258	-1.91707	0.5
2	8258	-2.52678	0.5
3	8258	1.41851	0.5
4	8258	0.236481	0.5
0	8259	0.582102	0.5
1	8259	0.995806	0.5
2	8259	-0.111899	0.5
3	8259	0.872487	0.5
4	8259	0.998377	0.5
0	8260	-1.35795	0.5
1	8260	-0.338269	0.5
2	8260	0.832238	0.5
3	8260	-0.555467	0.5
4	8260	0.267897	0.5
0	8261	-2.53058	0.5
1	8261	-0.343454	0.5
2	8261	1.52095	0.5
3	8261	-1.46997	0.5
4	8261	-1.10524	0.5
0	8262	1.33678	0.5
1	8262	1.24655	0.5
2	8262	1.31765	0.5
3	8262	-0.690197	0.5
4	8262	0.0479085	0.5
0	8263	0.567415	0.5
1	8263	-0.0501879	0.5
2	8263	-1.15214	0.5
3	8263	-1.0801	0.5
4	8263	-0.767658	0.5
0	8264	-0.916001	0.5
1	8264	0.265833	0.5
2	8264	0.0166128	0.5
3	8264	-0.14308	0.5
